instrument,instrument_gnd_id,instrumentation_has_orchestra,instrumentation_has_choir,instrumentation_instrumental_soloists,instrumentation_vocal_soloists,work_generic_title,work_gnd_id,work_title_instrument,work_title_number,work_tonality,composer_name,composer_date_of_birth,composer_date_of_death,composer_place_of_birth,composer_place_of_death,composer_place_of_activity,composer_geographic_area_code,published_subitem_publisher_number,published_subitem_part,published_subitem_voice,published_subitem_is_piano_reduction,published_subitem_piano_reduction_type,print_uid,print_quantity,print_date,print_type,print_inferred,print_certain
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,StCSolo,0,,1004,120,1857-11-17,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00820,NN,KA,1,twoHands,1005,300,1875-01-07,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00820,NN,KA,1,twoHands,1006,100,1887-06-16,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00820,NN,KA,1,twoHands,1007,75,1897-12-15,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00862,NN,N,1,fourHands,27105,100,1876-10-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,StCChSATB,0,,23626,120,1857-11-17,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23629,100,1861-03-09,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23630,100,1868-06-24,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23631,50,1872-01-09,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23632,140,1874-09-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23641,100,1877-12-15,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23645,100,1881-10-26,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23649,100,1883-09-15,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23650,100,1884-12-10,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23654,75,1887-10-27,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23657,50,1892-09-29,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23658,75,1893-04-22,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23659,50,1895-05-28,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23663,50,1895-11-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloS,0,,23670,100,1899-12-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23633,50,1867-12-05,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23634,50,1870-02-25,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23635,100,1872-03-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23636,100,1875-05-27,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23642,100,1877-12-15,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23646,100,1881-10-26,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23651,100,1884-12-10,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23655,50,1889-01-03,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23656,50,1892-09-29,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23660,50,1893-11-16,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23664,50,1895-11-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23667,50,1899-09-28,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,SoloA,0,,23668,100,1900-02-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00036,NN,EStQu,0,,23628,100,1857-11-17,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStB1,0,,23637,75,1874-09-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStB1,0,,23643,100,1877-12-15,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStB1,0,,23652,100,1884-12-10,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStB1,0,,23665,50,1895-11-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStB2,0,,23638,75,1874-09-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStB2,0,,23644,100,1877-12-15,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStB2,0,,23653,100,1884-12-10,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStB2,0,,23666,50,1895-11-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStT1,0,,23639,75,1877-07-25,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStT1,0,,23647,75,1881-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStT1,0,,23661,50,1893-11-16,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStT1,0,,23669,100,1900-02-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStT2,0,,23640,75,1877-07-25,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStT2,0,,23648,75,1881-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Vom Pagen und der Königstochter,300146868,,,,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00037,NN,EStT2,0,,23662,50,1893-11-16,print,0,1
Orchester,4172708-3,1,0,,,Le Corsaire,300019173,,,C-Dur,"Berlioz, Hector",1803-12-11,1869-03-08,La Côte-Saint-André,Paris,Rom,XA-FR,00010,NN,KA,1,twoHands,920,150,1857-03-04,print,0,1
Orchester,4172708-3,1,0,,,Le Corsaire,300019173,,,C-Dur,"Berlioz, Hector",1803-12-11,1869-03-08,La Côte-Saint-André,Paris,Rom,XA-FR,00010,NN,KA,1,twoHands,921,25,1869-04-26,print,0,1
Orchester,4172708-3,1,0,,,Le Corsaire,300019173,,,C-Dur,"Berlioz, Hector",1803-12-11,1869-03-08,La Côte-Saint-André,Paris,Rom,XA-FR,00010,NN,KA,1,twoHands,922,50,1874-04-03,print,0,0
Orchester,4172708-3,1,0,,,Le Corsaire,300019173,,,C-Dur,"Berlioz, Hector",1803-12-11,1869-03-08,La Côte-Saint-André,Paris,Rom,XA-FR,00010,NN,KA,1,twoHands,923,25,1886-05-24,print,0,1
Orchester,4172708-3,1,0,,,Le Corsaire,300019173,,,C-Dur,"Berlioz, Hector",1803-12-11,1869-03-08,La Côte-Saint-André,Paris,Rom,XA-FR,00010,NN,KA,1,twoHands,924,30,1897-02-03,print,0,1
Orchester,4172708-3,1,0,,,Le Corsaire,300019173,,,C-Dur,"Berlioz, Hector",1803-12-11,1869-03-08,La Côte-Saint-André,Paris,Rom,XA-FR,00408,NN,N,1,fourHands,18178,150,1866-06-22,print,0,1
Orchester,4172708-3,1,0,,,Le Corsaire,300019173,,,C-Dur,"Berlioz, Hector",1803-12-11,1869-03-08,La Côte-Saint-André,Paris,Rom,XA-FR,00408,NN,N,1,fourHands,18179,50,1875-12-23,print,0,1
Orchester,4172708-3,1,0,,,Le Corsaire,300019173,,,C-Dur,"Berlioz, Hector",1803-12-11,1869-03-08,La Côte-Saint-André,Paris,Rom,XA-FR,00408,NN,N,1,fourHands,18180,100,1884-11-29,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00092,NN,P,0,,1860,75,1860-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00092,NN,P,0,,1861,25,1868-12-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00092,NN,P,0,,1862,25,1875-06-30,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00093,NN,EStK,0,twoHands,1863,150,1860-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00093,NN,EStK,0,twoHands,1864,50,1860-08-24,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00093,NN,EStK,0,twoHands,1865,50,1865-06-16,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00093,NN,EStK,0,twoHands,1866,35,1870-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00093,NN,EStK,0,twoHands,1867,50,1873-02-27,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00093,NN,EStK,0,twoHands,1868,75,1877-01-22,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00094,NN,StCOr ,0,,44593,75,1860-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095,NN,StCCh,0,,1875,250,1860-02-01,print,1,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095,NN,StCCh,0,,1882,100,1860-08-24,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095,NN,StCCh,0,,1883,100,1866-08-18,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00824,NN,N,1,twoHands,26540,300,1874-12-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00825,NN,StCCh,0,,26541,150,1874-12-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00094,NN,EStKb,0,,1870,100,1860-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00094,NN,EStKb,0,,1871,50,1860-08-24,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00094,NN,EStKb,0,,44635,50,1882-05-08,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00094,NN,EStVl1,0,,1873,50,1882-05-08,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00094,NN,EStVl2,0,,1874,50,1882-05-08,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095,NN,StCSolo,0,,1881,150,1860-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095,NN,EStB1,0,,1884,100,1869-09-06,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095,NN,EStB2,0,,1885,100,1869-09-06,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,StC,0,,16958,200,1865-01-07,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT1,0,,16962,100,1872-02-19,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT1,0,,16965,100,1874-12-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT1,0,,16968,100,1878-10-07,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT1,0,,16971,100,1880-10-06,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT1,0,,16976,100,1883-10-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT1,0,,16981,50,1892-11-25,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB1,0,,16963,100,1872-02-19,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB1,0,,16966,100,1874-12-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB1,0,,16969,100,1878-10-07,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB1,0,,16973,100,1881-07-15,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB1,0,,16978,100,1883-10-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB1,0,,16980,50,1891-09-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB1,0,,16983,50,1892-11-25,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB1,0,,16985,50,1895-09-24,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT2,0,,16959,100,1871-11-08,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT2,0,,16960,100,1874-10-09,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT2,0,,16961,100,1877-10-17,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT2,0,,16972,100,1880-10-06,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT2,0,,16975,100,1883-02-17,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT2,0,,16977,100,1883-10-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT2,0,,16982,50,1892-11-25,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStT2,0,,16986,50,1898-08-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB2,0,,16964,100,1872-02-19,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB2,0,,16967,100,1874-12-21,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB2,0,,16970,100,1879-02-26,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB2,0,,16974,75,1882-11-02,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB2,0,,16979,100,1883-10-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB2,0,,16984,50,1892-11-25,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00095b,NN,EStB2,0,,16987,7,1901-08-07,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Das Glück von Edenhall,30014525X,,,C-Dur,"Schumann, Robert",1810-06-08,1856-07-29,Zwickau,Endenich,,XA-DE,00825,NN,StCSoloGs,0,,26542,50,1874-12-21,print,0,1
